Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_480579	62.1112746842703	-3.77232213835766	0.000217074790212318	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0616677298329715	0.021719632318432	0	0.553843416992512	0.811360905161877	0.381635404020602	0.0737952175329399	0.234748252135333	0.235429832083835	0.727057259551512	1.06671208738634	0.91549862687974	gene_480579	159749.E7BWJ3	3.02e-192	552.0	28JJ8@1|root,2QRYE@2759|Eukaryota	2759|Eukaryota	C	chlorophyll binding	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689,ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_480693	61.42071792908	-9.36055254506877	1.05910535168967e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.77301042513243	0.549304917223749	0.416702471118723	0.0151963484993758	0	0	0.959222662432029	1.716441733998	1.02117655479734	gene_480693	35128.Thapsdraft467	1.22e-154	434.0	COG1290@1|root,KOG4663@2759|Eukaryota,2XETT@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petB	-	-	ko:K02635	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_481459	64.0519157257077	-8.32151480318106	1.07514813307485e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.633615102567565	0.15735297107972	0.194187006826159	0.0158295296868498	0.0335699660975424	0	1.17365206712914	1.46868154322745	1.93107104913599	gene_481459	35128.Thapsdraft467	1.2e-154	434.0	COG1290@1|root,KOG4663@2759|Eukaryota,2XETT@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petB	-	-	ko:K02635	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_484502	23.1815197366764	-8.42430271688344	1.98806162741809e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.463842634893959	0.502653423057617	0.401381755736367	0	0	0	0.245870470548196	0.54445402746647	0.473567338625192	gene_484502	3055.DAA00949	1.24e-147	434.0	28JJ8@1|root,2QRYE@2759|Eukaryota,37QY5@33090|Viridiplantae,34JVS@3041|Chlorophyta	3041|Chlorophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_485631	104.072648814583	-10.6104166465305	1.16133640546142e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.00614497405507337	0.0266365530981344	0.0212699764069221	0	0	0	0.90813106126185	1.24848940781104	1.56934792158013	gene_485631	35128.Thaps41829	0.0	871.0	COG5256@1|root,KOG0052@2759|Eukaryota,2XES1@2836|Bacillariophyta	2836|Bacillariophyta	J	Elongation factor Tu C-terminal domain	-	-	-	ko:K03231	ko03013,ko05134,map03013,map05134	-	-	-	ko00000,ko00001,ko03012,ko03016,ko03019,ko04131,ko04147	-	-	-	-
gene_487637	260.744485156619	-10.9581143681897	1.26507053394828e-11	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.660293633201989	0.292721699310024	0.337632888648827	0.0359913517090479	0	0.0362601071021087	11.2149717299384	14.0106169734705	20.5765008632646	gene_487637	35128.Thapsdraft2088	4.42e-56	187.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_491270	30.9061438670416	-8.84832485757365	4.79470696229267e-12	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.23456963283783	0.891912623327221	0.305235125344697	0	0	0	1.16547672534083	1.35084470044945	1.8585251334337	gene_491270	35128.Thapsdraft1563	1.68e-48	167.0	COG0055@1|root,KOG1350@2759|Eukaryota,2XE2T@2836|Bacillariophyta	2836|Bacillariophyta	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpB	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_494501	951.447116560421	-10.9843205960884	4.79434427250986e-28	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.256938629128685	0	85.6593693981768	43.2577622313702	31.0252021819777	0.145496953717428	0	0.146583411689376	74.0554882242356	105.427151148348	89.8000266600017	gene_494501	159749.E7BWK4	1.84e-24	99.4	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_494685	10.6483467342986	-7.29936046564711	3.6837041259154e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0594014158657093	0.0643716699871581	0.0342682953222634	0	0	0	0.261692690643659	0.287350736718415	0.662782860084811	gene_494685	35128.Thaps20603	2e-71	220.0	2E8QV@1|root,2SF67@2759|Eukaryota,2XCC1@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	ko:K08901	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_494881	34.8379846991027	-9.02548239775081	1.76626823915021e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0589917509287044	0.191783182306567	0.102095886753226	0	0	0	0.897794610158057	1.30794128437347	1.65771896959144	gene_494881	35128.Thaps27352	1.36e-68	209.0	KOG1744@1|root,KOG1744@2759|Eukaryota,2XCBM@2836|Bacillariophyta	2836|Bacillariophyta	B	Histone H2B	-	-	-	ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	-
gene_495581	33.6754948721802	-6.4331572665768	2.56634151614806e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.0192909194393741	0	0.0728758584422759	0.0394867751997902	0.0236484082735108	0.0218477853824891	0	0.0220109276338679	0.580086731046298	0.495748874849661	0.688898904624895	gene_495581	35128.Thaps32860	5.18e-202	561.0	COG1028@1|root,KOG0725@2759|Eukaryota,2XAYG@2836|Bacillariophyta	2836|Bacillariophyta	Q	Enoyl-(Acyl carrier protein) reductase	-	-	1.3.1.10,1.3.1.9	ko:K00208	ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212	M00083,M00572	R01404,R04429,R04430,R04724,R04725,R04955,R04956,R04958,R04959,R04961,R04962,R04966,R04967,R04969,R04970,R07765,R10118,R10122,R11671	RC00052,RC00076,RC00120	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	-
gene_496415	28.1108053377914	-8.70690878301182	5.25784204646194e-15	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.299128558466607	0.248290727093324	0.247833207241369	0	0	0	0.16058415107679	0.238603736739398	0.339281702186273	gene_496415	35128.Thaps269120	4.64e-291	806.0	COG0443@1|root,KOG0101@2759|Eukaryota,2XB2X@2836|Bacillariophyta	2836|Bacillariophyta	O	Heat shock protein	-	-	-	ko:K03283	ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169	M00353,M00355	-	-	ko00000,ko00001,ko00002,ko01009,ko03009,ko03029,ko03041,ko03051,ko03110,ko04131,ko04147,ko04516	1.A.33.1	-	-	-
gene_497093	32.120258626749	-8.91040439708104	2.17182250795814e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0.115508043341442	0.0922361593720734	0	0	0	1.60083888923903	1.74021754573395	1.58572347833375	gene_497093	159749.E7BWE0	3.8e-59	188.0	COG0805@1|root,2QVCB@2759|Eukaryota	2759|Eukaryota	U	protein transport by the Tat complex	tatC	GO:0000003,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006886,GO:0006996,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009566,GO:0009567,GO:0009579,GO:0009657,GO:0009668,GO:0009977,GO:0009987,GO:0010027,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0019953,GO:0022414,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0031360,GO:0031361,GO:0031976,GO:0031984,GO:0032991,GO:0033036,GO:0033281,GO:0034357,GO:0034613,GO:0042651,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043235,GO:0043953,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044703,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051704,GO:0055035,GO:0055085,GO:0061024,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0098796,GO:0098797,GO:1904680	-	ko:K02634,ko:K03118	ko00195,ko01100,ko03060,ko03070,map00195,map01100,map03060,map03070	M00162,M00336	-	-	ko00000,ko00001,ko00002,ko00194,ko02044	2.A.64	-	-	-
gene_499591	33.8472372852941	-6.78412739240437	0.00061702933288432	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0.0136315870895191	0.0188904884660749	0	0.0190315479265211	0.350150340469466	0.523899133243518	0.664003454670603	gene_499591	35128.Thaps4376	3.89e-233	645.0	COG0572@1|root,KOG4203@2759|Eukaryota,2XB9A@2836|Bacillariophyta	2836|Bacillariophyta	TZ	Phosphoribulokinase / Uridine kinase family	-	-	2.7.1.19	ko:K00855	ko00710,ko01100,ko01120,ko01200,map00710,map01100,map01120,map01200	M00165,M00166	R01523	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_499806	86.1783260739982	-8.3175594408229	3.23747575180624e-23	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.0177938834514463	0.0112122673502351	1.49565529613935	1.28085711911579	0.969476331317471	0	0	0	0.444209203764481	0.440341011081264	0.458348854125449	gene_499806	3055.DAA00933	0.0	1004.0	28JG1@1|root,2QRV6@2759|Eukaryota,37HEX@33090|Viridiplantae,34GP4@3041|Chlorophyta	3041|Chlorophyta	C	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_500832	10.0299927412965	-7.21998627427417	8.09798366954787e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0192653240645544	0.0208772983742134	0	0	0	0	0.196751752670662	0.128142896104158	0.250782703815875	gene_500832	159749.K0TG47	5.93e-195	550.0	COG4992@1|root,KOG1401@2759|Eukaryota,2XAW8@2836|Bacillariophyta	2836|Bacillariophyta	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	-	-	5.4.3.8	ko:K01845	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R02272	RC00677	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	-
gene_500834	99.6442928837703	-10.0618954573255	5.84993347635577e-16	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	2.34383891754866	1.72821568236709	1.44275331492377	0	0	0.0291924591076299	2.90321629065384	5.11386904329382	3.44497305806795	gene_500834	35128.Thapsdraft1611	5.94e-77	248.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_501671	10.374748651382	-7.26881137403681	0.000878208268316327	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0.0404478239869338	0	0	0	0.19656202099017	0.847920206710076	0.202818798714478	gene_501671	35128.Thaps25949	4.28e-83	247.0	COG0094@1|root,KOG0397@2759|Eukaryota,2XB9N@2836|Bacillariophyta	2836|Bacillariophyta	J	Belongs to the universal ribosomal protein uL5 family	-	-	-	ko:K02868	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_501934	41.3929458644396	-9.27052302367673	3.76849667932637e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.808568526410848	0.553404207650792	0.791751062072593	0	0	0	0.84366598774672	1.87850183108456	1.42448853510765	gene_501934	159749.E7BWD9	3.74e-75	226.0	COG0355@1|root,KOG1758@2759|Eukaryota	2759|Eukaryota	C	proton-transporting ATP synthase activity, rotational mechanism	atpE	GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015672,GO:0015985,GO:0015986,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034220,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046034,GO:0046390,GO:0046483,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0098655,GO:0098660,GO:0098662,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02114,ko:K02134	ko00190,ko00195,ko01100,ko04714,ko05010,ko05012,ko05016,map00190,map00195,map01100,map04714,map05010,map05012,map05016	M00157,M00158	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
gene_504160	15.1067359326376	-7.84839890587518	4.07206082512224e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.64082401561129	0.991080805840018	1.16382889773725	0	0	0	0.420144697156886	0.13012108832532	0.433518348734719	gene_504160	3055.DAA00933	1.04e-44	158.0	28JG1@1|root,2QRV6@2759|Eukaryota,37HEX@33090|Viridiplantae,34GP4@3041|Chlorophyta	3041|Chlorophyta	C	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_508146	13.3351285949138	-7.63888882427197	0.00284995624076442	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0	0	0	0	0.407832764639468	1.03993599955236	0.140271504779854	gene_508146	35128.Thaps37809	7.04e-78	232.0	COG1383@1|root,KOG0187@2759|Eukaryota,2XGFM@2836|Bacillariophyta	2836|Bacillariophyta	J	Ribosomal S17	-	-	-	ko:K02962	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_508960	401.919186780886	-12.0794402445722	4.32672985335162e-31	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	5.90218707140071	5.01000340941628	2.89923275785556	0.00748179083667297	0	0	2.37631747413999	2.57295232965373	4.38567914419359	gene_508960	35128.Thapsdraft1545	0.0	955.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_509194	13.4167941679159	-7.64612398592469	0.000269121982728796	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0.0758242983897813	0	0	0	0	0.420342972143746	0.465402420206512	0.455409081776067	gene_509194	35128.Thaps39424	1.11e-104	303.0	COG0080@1|root,KOG0886@2759|Eukaryota,2XAJ0@2836|Bacillariophyta	2836|Bacillariophyta	J	Belongs to the universal ribosomal protein uL11 family	-	-	-	ko:K02870	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_510217	257.545206346784	-6.46969206238103	3.21906905988148e-16	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0125044703818863	0.105699042179853	0	2.91989804377963	2.17708650179763	1.92202395120406	0.0448907450200378	0.0714004530564797	0.0753765902560247	1.73163828557204	2.05232561192321	2.81549772219835	gene_510217	159749.E7BWF9	0.0	944.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_510218	46.4953613061934	-8.95563304503587	5.40256871778384e-17	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.99402399925675	1.39345732678083	0.870817857601046	0	0.0236964466570888	0	1.09715010408892	1.05925369613847	1.247591266042	gene_510218	2880.D1J6Z4	1.91e-100	299.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_510878	48.4381610103819	-4.20619337179417	4.08418598044374e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0128416695831956	0.0542746767148235	0.0384744544804697	1.55698452732052	0.742950330458525	1.09227303562019	0.0153670939881328	0.122209764220267	0.0309636869635984	0.146269908396537	0.0929854069380937	0.190643159754732	gene_510878	159749.E7BWF9	0.0	920.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
