Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_419824	85.7842228431668	-10.3278543838897	1.77504836294492e-17	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Olivibacter	s__Olivibacter	Olivibacter sp. LS-1 (taxid 2592345)	0	0	0	1.27774663837277	1.10259856309954	0.614269858058829	0	0	0	1.26512769645007	1.78849006256275	1.61341332468778	gene_419824	760192.Halhy_2730	5.78e-140	399.0	COG0052@1|root,COG0052@2|Bacteria,4NER0@976|Bacteroidetes,1IQSP@117747|Sphingobacteriia	976|Bacteroidetes	J	Belongs to the universal ribosomal protein uS2 family	rpsB	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02967	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_419994	31.9575553660723	-8.8944839737775	3.62992304825227e-15	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Weeksellaceae	g__Elizabethkingia	s__Elizabethkingia	Elizabethkingia sp. JS20170427COW (taxid 2583851)	0	0	0	0.316807551283783	0.278203999024959	0.146526504136574	0	0	0	0.216573261222338	0.244413270312215	0.264097384861381	gene_419994	760192.Halhy_2334	1.26e-292	822.0	COG0209@1|root,COG0209@2|Bacteria,4NEHQ@976|Bacteroidetes,1IQ28@117747|Sphingobacteriia	976|Bacteroidetes	F	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen	nrd	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	-
gene_420012	11.5677415538743	-7.41707272310718	1.59726045819642e-07	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium	Flavobacterium acetivorans (taxid 2893883)	0	0	0	0.05247732444578	0.454945790338688	0.166506072976887	0	0	0	0.0630514458215619	0.401938453814715	0.390350641522343	gene_420012	755732.Fluta_1899	2.02e-95	289.0	COG0304@1|root,COG0304@2|Bacteria,4NEKC@976|Bacteroidetes,1HWXE@117743|Flavobacteriia,2PA7W@246874|Cryomorphaceae	976|Bacteroidetes	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabF	-	2.3.1.179	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	-
gene_420013	14.3388001103371	-7.72585963075411	1.03759453555954e-11	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__Pedobacter	Pedobacter sp. G11 (taxid 2482728)	0	0	0	1.0431468152027	0.942024438836459	0.541606228507968	0	0	0	0.376001914716388	0.714872564518983	0.775940909367584	gene_420013	755732.Fluta_1898	1.52e-38	129.0	COG0236@1|root,COG0236@2|Bacteria,4NS6C@976|Bacteroidetes,1I3VI@117743|Flavobacteriia,2PB4S@246874|Cryomorphaceae	976|Bacteroidetes	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	acpP	GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	-
gene_420029	36.6256194474186	-9.0940137766844	2.61542356703754e-11	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aquimarina	s__Aquimarina	Aquimarina sp. SS2-1 (taxid 3342247)	0	0	0	0.11057548881373	0.222536964387738	0.157197498763624	0	0	0	0.398568973309707	0.659075927985727	0.381880429079337	gene_420029	926551.KB900720_gene363	7.91e-136	407.0	COG0443@1|root,COG0443@2|Bacteria,4NERF@976|Bacteroidetes,1HWQ0@117743|Flavobacteriia,1ER8S@1016|Capnocytophaga	976|Bacteroidetes	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	-
gene_420244	10.1318735540174	-6.25502031547043	3.95652196845505e-08	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophaga	Chitinophaga sp. XS-30 (taxid 2604421)	0.0247382812316971	0	0	0.30857878371797	0.267518628518059	0.23498259649552	0	0	0	0.0444908470515783	0.119418487986874	0.244837535615746	gene_420244	1267211.KI669560_gene2339	4.17e-142	403.0	COG0081@1|root,COG0081@2|Bacteria,4NEIC@976|Bacteroidetes,1IPE4@117747|Sphingobacteriia	976|Bacteroidetes	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rplA	GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_420246	14.5228515671347	-7.75836250661547	4.39855427248995e-12	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	s__Niastella	Niastella koreensis GR20-10 (taxid 700598)	0	0	0	0.707114454465403	0.815717802077267	0.631633219379959	0	0	0	0.137031808918861	0.331028048699614	0.62213217799961	gene_420246	1267211.KI669560_gene2337	5.37e-57	179.0	COG0222@1|root,COG0222@2|Bacteria,4NQAQ@976|Bacteroidetes,1ISEQ@117747|Sphingobacteriia	976|Bacteroidetes	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL	-	-	ko:K02935	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_420585	12.607311303585	-7.53035069334443	1.03839032254971e-10	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Arcticibacter	s__Arcticibacter	Arcticibacter sp. MXS-1 (taxid 3341726)	0	0	0	0.254073382712737	0.305924768255801	0.244288837940888	0	0	0	0.186553205211321	0.341406815903067	0.157492956851836	gene_420585	700598.Niako_5641	3.28e-113	336.0	COG0304@1|root,COG0304@2|Bacteria,4NEKC@976|Bacteroidetes,1IPBP@117747|Sphingobacteriia	976|Bacteroidetes	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabF	-	2.3.1.179	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	-
gene_420595	12.462042053907	-7.51989318450676	1.08144436225841e-07	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__Sediminibacterium	Sediminibacterium sp. KACHI17 (taxid 1751071)	0	0	0	0.23982627714006	0.158823559594483	0.0691771195290551	0	0	0	0.048025166677171	0.45116751185695	0.198215434791719	gene_420595	1123248.KB893385_gene4774	3.18e-135	395.0	COG0055@1|root,COG0055@2|Bacteria,4NF1Q@976|Bacteroidetes,1IPG7@117747|Sphingobacteriia	976|Bacteroidetes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_420668	46.6719661326711	-9.44372396159669	7.10180052186741e-19	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Niabella	s__Niabella	Niabella ginsenosidivorans (taxid 1176587)	0	0	0	0.297174407260562	0.369910441616345	0.312758526321503	0	0	0	0.193002547773044	0.286541298023433	0.214081975464014	gene_420668	925409.KI911562_gene3036	0.0	1284.0	COG0480@1|root,COG0480@2|Bacteria,4NE9X@976|Bacteroidetes,1INUJ@117747|Sphingobacteriia	976|Bacteroidetes	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	-
gene_420750	127.931928955951	-9.41816038579351	2.34259311386318e-19	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.967561423019159	0.840841748291271	0.784687785346516	0	0.00594353498120423	0.0112941317203289	0.645846640396272	0.85922580946621	0.961940588188666	gene_420750	886379.AEWI01000029_gene214	4.96e-310	862.0	COG0539@1|root,COG0539@2|Bacteria,4NDW9@976|Bacteroidetes,2FNZK@200643|Bacteroidia,3XJ00@558415|Marinilabiliaceae	976|Bacteroidetes	J	Ribosomal protein S1-like RNA-binding domain	rpsA	-	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_42190	25.9368066069191	-8.59284105385247	7.38287053458053e-10	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	NA	NA	Flavobacteriaceae (taxid 49546)	0	0	0	0.748457839907937	0.347607017930654	0.462621986850556	0	0	0	0.642336604307162	1.89651486234154	2.1209051522714	gene_42190	927658.AJUM01000034_gene225	1.15e-37	127.0	COG0236@1|root,COG0236@2|Bacteria,4NS6C@976|Bacteroidetes,2FTWG@200643|Bacteroidia,3XKCJ@558415|Marinilabiliaceae	976|Bacteroidetes	IQ	Phosphopantetheine attachment site	acpP	GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	-
gene_42191	18.7537334563478	-8.12275068801892	2.74875392484298e-07	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	NA	Sphingobacterium (taxid 28453)	0	0	0	0.0615381574436125	0.00740968863161532	0.0473346237544933	0	0	0	0.139660716524019	0.339032523897986	0.186490461031058	gene_42191	525373.HMPREF0766_10475	1.85e-229	640.0	COG0304@1|root,COG0304@2|Bacteria,4NEKC@976|Bacteroidetes,1IPBP@117747|Sphingobacteriia	976|Bacteroidetes	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabF	-	2.3.1.179	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	-
gene_421929	14.0720803034968	-7.69215346872853	1.49318263993877e-10	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	s__Spirosoma	Spirosoma oryzicola (taxid 2898794)	0	0	0	0.220064305757527	0.18663464049968	0.140752998236411	0	0	0	0.114959571240655	0.277708094546656	0.142342627669221	gene_421929	1237149.C900_04676	1.38e-160	490.0	COG0086@1|root,COG0086@2|Bacteria,4NEMW@976|Bacteroidetes,47JP0@768503|Cytophagia	976|Bacteroidetes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
gene_422128	19.270580522197	-8.15689903902747	5.21421553097475e-13	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus	Algoriphagus sp. NBT04N3 (taxid 2705473)	0	0	0	0.22958261508617	0.22471564795517	0.153806790433432	0	0	0	0.160167049385682	0.170171345381295	0.275442227567714	gene_422128	760192.Halhy_5020	2.47e-238	662.0	28II1@1|root,2Z8J7@2|Bacteria,4NFJH@976|Bacteroidetes,1IRA3@117747|Sphingobacteriia	976|Bacteroidetes	S	SusD family	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	-
gene_422215	17.4322533898575	-8.01209211418693	3.47517669275766e-12	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Capnocytophaga	s__Capnocytophaga	Capnocytophaga sp. oral taxon 878 (taxid 1316596)	0	0	0	0.272662236760633	0.261707773062544	0.195497815936847	0	0	0	0.0655206736633899	0.235533390752799	0.17384468461241	gene_422215	755732.Fluta_3334	6.23e-231	649.0	COG0539@1|root,COG0539@2|Bacteria,4NDW9@976|Bacteroidetes,1HXPG@117743|Flavobacteriia,2PAMJ@246874|Cryomorphaceae	976|Bacteroidetes	J	Ribosomal protein S1-like RNA-binding domain	rpsA	-	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_422282	73.5263619599701	-9.15286236413226	6.60823229806051e-15	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium	Flavobacterium psychrotrophum (taxid 2294119)	0	0.0152476206679902	0	0.727217333628683	0.671025893199466	0.442372539614673	0	0	0	0.415247905814731	0.696607846590096	1.27647069349667	gene_422282	755732.Fluta_2153	3.02e-275	754.0	COG0050@1|root,COG0050@2|Bacteria,4NEWS@976|Bacteroidetes,1HWMU@117743|Flavobacteriia,2PA6H@246874|Cryomorphaceae	976|Bacteroidetes	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	-	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	-
gene_422368	24.1063752795396	-4.56154333789292	0.00032844753169393	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	NA	NA	Chitinophagaceae (taxid 563835)	0	0	0	1.95292326133839	3.08984015938359	2.77150706277593	0	0.0993303106447831	0.424690295510999	0.797787928637206	0.188942950171012	1.45267476182972	gene_422368	700598.Niako_4680	3.93e-36	129.0	COG0090@1|root,COG0090@2|Bacteria,4NE8G@976|Bacteroidetes,1INT6@117747|Sphingobacteriia	976|Bacteroidetes	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_422697	14.3339667852384	-7.73726418119386	4.30529188911697e-06	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	NA	NA	NA	Cytophagales (taxid 768507)	0	0	0	0.0581891420725315	0.0945869436545996	0	0	0	0	0.104871282335863	0.184725473604695	0.252488708603738	gene_422697	497964.CfE428DRAFT_2219	1.55e-240	670.0	COG5557@1|root,COG5557@2|Bacteria,46S9S@74201|Verrucomicrobia	74201|Verrucomicrobia	C	PFAM Polysulphide reductase NrfD	-	-	-	ko:K00185	-	-	-	-	ko00000	5.A.3	-	-	-
gene_422825	12.9681346507375	-7.58001984080447	5.33405017828659e-12	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.201448279892405	0.235096533866142	0.154207328950185	0	0	0	0.0837830353444124	0.14992212350526	0.105661035665695	gene_422825	929562.Emtol_2643	2.74e-101	315.0	COG3193@1|root,COG3193@2|Bacteria,4NGRH@976|Bacteroidetes,47K1K@768503|Cytophagia	976|Bacteroidetes	S	Pfam:SusD	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	-
gene_423015	23.451254971016	-8.44726298370901	9.7513813661168e-13	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter	Hymenobacter qilianensis (taxid 1385715)	0	0	0	0.334286588595991	0.586004168158956	0.195683782943683	0	0	0	0.129943956733403	0.344820884062097	0.390051522256809	gene_423015	760192.Halhy_4724	6.95e-184	514.0	COG0568@1|root,COG0568@2|Bacteria,4NEBF@976|Bacteroidetes,1INNM@117747|Sphingobacteriia	976|Bacteroidetes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	-
gene_423083	13.1484507526463	-7.63576999580467	5.10123152178748e-12	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium	Flavobacterium johnsoniae (taxid 986)	0	0	0	0.253671526828652	0.538797750212796	0.324878073802526	0	0	0	0.0853400945224225	0.0736272350310528	0.18869262920564	gene_423083	1453500.AT05_02900	3.72e-103	310.0	COG1845@1|root,COG1845@2|Bacteria,4NDYG@976|Bacteroidetes,1HWXP@117743|Flavobacteriia	976|Bacteroidetes	C	Heme copper-type cytochrome quinol oxidase subunit 3	coxP	-	1.9.3.1	ko:K02276	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.4,3.D.4.6	-	-	-
gene_423382	10.0114888272498	-7.20294718546317	1.91049733222603e-10	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	s__Flavisolibacter	Flavisolibacter ginsenosidimutans (taxid 661481)	0	0	0	0.465100447629383	0.262965119947539	0.244981855920862	0	0	0	0.291557040252896	0.195643054787006	0.350977211959806	gene_423382	383372.Rcas_4019	2.35e-77	232.0	COG0197@1|root,COG0197@2|Bacteria,2G6NA@200795|Chloroflexi,375KU@32061|Chloroflexia	32061|Chloroflexia	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs	rplP	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0097159,GO:1901363,GO:1990904	-	ko:K02878	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_423810	11.3215921734407	-7.38790052857754	8.16103540240795e-10	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	NA	NA	NA	Flavobacteriales (taxid 200644)	0	0	0	0.136587686781032	0.323785645444388	0.103420484086352	0	0	0	0.0820549754005157	0.165183657035735	0.0635001542596227	gene_423810	700598.Niako_6049	4.42e-189	531.0	COG0136@1|root,COG0136@2|Bacteria,4NE4V@976|Bacteroidetes,1IQCT@117747|Sphingobacteriia	976|Bacteroidetes	E	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	asd	-	1.2.1.11	ko:K00133	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R02291	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_424263	11.2330899422469	-7.41304508051764	1.88983664189287e-06	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophaga	Chitinophaga sp. LS1 (taxid 3051176)	0	0	0	0.532054787084247	0.887035452454618	0.413187101493319	0	0	0	0.0327827294064261	0.0989916413575399	0	gene_424263	925409.KI911562_gene2316	7.88e-114	342.0	COG0459@1|root,COG0459@2|Bacteria,4NDZM@976|Bacteroidetes,1INP2@117747|Sphingobacteriia	976|Bacteroidetes	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	-
gene_425918	20.2783466978457	-1.10505301478	0.0298543128957515	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	s__Mucilaginibacter	Mucilaginibacter ginsenosidivorax (taxid 862126)	0.150849736641109	0.0750069290002995	0.150651784754013	0.20808943197677	0.167926095618673	0.18006818535798	0.10618566498011	0.0506677128056075	0.0374425018989166	0.0638346935957428	0.0107087231075186	0.0823332745446971	gene_425918	1237149.C900_03459	0.0	1077.0	COG1154@1|root,COG1154@2|Bacteria,4NDY5@976|Bacteroidetes,47JUB@768503|Cytophagia	976|Bacteroidetes	H	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	dxs	-	2.2.1.7	ko:K01662	ko00730,ko00900,ko01100,ko01110,ko01130,map00730,map00900,map01100,map01110,map01130	M00096	R05636	RC00032	ko00000,ko00001,ko00002,ko01000	-	-	-	-
