Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_3618610	11.7085273462606	-4.113134263976	0.000194132641803024	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lysinibacillus	s__Lysinibacillus	Lysinibacillus parviboronicapiens (taxid 436516)	0.00959166077178017	0.00457814688117929	0.0152636342323228	0.0166849889241861	0.00660447297373312	0	0	0	0	0	0.00696100876767243	0.00781560330627462	0.019835045580913	0.0540933411399658	0	0.0760608433800551	0.149886986147428	0.180698974897818	0	0.00591387194098049	0	0.0779627982765071	0.0632413912566916	0.0582281862082226	gene_3618610	463191.SSEG_03807	1.13e-163	486.0	COG1200@1|root,COG1200@2|Bacteria,2GKA3@201174|Actinobacteria	201174|Actinobacteria	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)	recG	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:1901360	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	-
gene_3630380	13.5173518262922	-5.32310031402818	1.03163072253033e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lentilactobacillus	s__Lentilactobacillus	Lentilactobacillus curieae (taxid 1138822)	0.0642711283831693	0.0153384629084766	0	0.037267201538693	0	0	0	0	0	0	0	0	0.243667019800559	0.233013130603961	0.0504490449366147	0.240674274490904	0.753264160310252	0.589884244837682	0.0216731093084349	0.0396272586994167	0.0210754464252092	0.496287272824393	0.0706272471698819	0.0650285583201319	gene_3630380	529884.Rhola_00006070	1.91e-62	211.0	COG0495@1|root,COG0495@2|Bacteria,2GJI1@201174|Actinobacteria,4FMM6@85023|Microbacteriaceae	201174|Actinobacteria	J	Belongs to the class-I aminoacyl-tRNA synthetase family	leuS	-	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	-
gene_3632267	26.0928456755462	-1.63692656783043	0.0174321188168789	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Paraclostridium	s__Paraclostridium	Paraclostridium bifermentans (taxid 1490)	0.136513869589057	0.130317483315429	0.0950427457140566	0.0197891729100812	0.0391660606581848	0.0726355261062271	0.02419914521983	0.015667442874153	0.0383927241184101	0.0826488979655867	0.0784327615799371	0.0556180142260473	0.0784176220640748	0.109983803248037	0.0669720848480253	0.0300705659874637	0.115029547508492	0	0.0843963197101069	0.0280565087432563	0.0969906203702782	0.249662263318024	0.337532541707226	0.235959568529832	gene_3632267	1095769.CAHF01000011_gene2556	5.41e-109	332.0	COG0477@1|root,COG2814@2|Bacteria,1MVZI@1224|Proteobacteria,2VHWT@28216|Betaproteobacteria,475SR@75682|Oxalobacteraceae	28216|Betaproteobacteria	EGP	Nucleoside H+ symporter	hcaT	-	-	ko:K05820	-	-	-	-	ko00000,ko02000	2.A.1.27	-	-	-
gene_3632553	25.8930339532598	-5.36359585082275	1.96227302627697e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	s__Sporosarcina	Sporosarcina sp. FSL K6-1522 (taxid 2921554)	0.10566173506193	0	0.0560480649010894	0.0408448528864076	0	0	0	0	0	0	0.0383412362923398	0	0.206363814223819	0.695207620330841	0.0552921532505297	0.2482625927925	0.679887369164735	0.595472621894039	0.166276094614312	0.0217157377672804	0	1.1594315508489	0.799877116614635	0.997798198864103	gene_3632553	1223523.H340_21951	2.41e-60	205.0	COG0542@1|root,COG0542@2|Bacteria,2GJ77@201174|Actinobacteria	201174|Actinobacteria	O	associated with various cellular activities	clpC	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0008150,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030312,GO:0040007,GO:0042802,GO:0042803,GO:0044183,GO:0044424,GO:0044444,GO:0044464,GO:0046983,GO:0071944	-	ko:K03696	ko01100,map01100	-	-	-	ko00000,ko03110	-	-	-	-
gene_3634134	11.967256025521	-2.97896838732935	0.0329134290384775	d__Bacteria	k__Bacillati	p__Bacillota	c__Tissierellia	o__Tissierellales	f__Tepidimicrobiaceae	g__Keratinibaculum	s__Keratinibaculum	Keratinibaculum paraultunense (taxid 1278232)	0.0215284708765139	0	0.034259208374749	0	0	0.0196367087692	0	0	0	0.056306329900076	0	0.0263131680996092	0.0408097575949592	0.0607062190299372	0.0253478697664409	0.0474217972173938	0.0494736995841145	0	0	0	0	0.174987405422576	0.130116456583144	0.185148548077735	gene_3634134	55529.AAC35730	2.34e-267	735.0	COG0050@1|root,KOG0460@2759|Eukaryota	2759|Eukaryota	J	translation elongation factor activity	tufA	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0009295,GO:0009507,GO:0009526,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009941,GO:0016020,GO:0020011,GO:0031967,GO:0031974,GO:0031975,GO:0031976,GO:0031981,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0048046,GO:0055035,GO:0070013	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	-
gene_3635304	57.6266038444064	-5.83532723649268	1.03693826670068e-07	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	NA	Streptococcus (taxid 1301)	0.0449242070841541	0.00714751502877991	0.0536174090252768	0	0	0	0	0	0	0	0.0543384868088716	0	0.536760621230422	0.307646021075185	0.129297127073943	0.336452812298509	1.82387990796743	1.0488767028017	0.0403974962619807	0.0600137310745418	0.0196417425867596	0.572071920822819	0.197468017597425	0.462111957382094	gene_3635304	1137268.AZXF01000013_gene1576	4.96e-173	496.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,2GM09@201174|Actinobacteria,4EI0C@85012|Streptosporangiales	201174|Actinobacteria	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	-
gene_363763	14.6012564827174	-4.42050191828734	1.10657692434636e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Peptostreptococcales	f__Filifactoraceae	g__Filifactor	s__Filifactor	Filifactor alocis ATCC 35896 (taxid 546269)	0.0277473043755069	0.0176585665416915	0	0.0107260643084054	0.0382115936337417	0.0084363591245828	0	0	0.0156071262960344	0	0	0.0150729492335296	0.0127511007305869	0.0894196047415762	0.0580799929102202	0.146688769375821	0.510119574703433	0.366362207347773	0.0124756973750234	0.0342159733728157	0.0363949936166429	0.165392507772304	0.115189676931831	0.102939114903822	gene_363763	498761.HM1_2415	2.63e-91	287.0	COG1217@1|root,COG1217@2|Bacteria,1TQ5Y@1239|Firmicutes,248EB@186801|Clostridia	186801|Clostridia	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	-
gene_3638049	14.363533478642	-4.23865046753637	0.000243183611960326	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lysinibacillus	s__Lysinibacillus	Lysinibacillus irui (taxid 2998077)	0.0116470166514473	0	0	0.0270137915915394	0.0962366061886827	0	0	0	0	0.0406160298573741	0	0.0189807508866669	0.0642277666429565	0.075068310153422	0.0548533266374302	0.246292254754464	0.567429304700979	0.180037073890866	0	0.0430867812842864	0	0.416544093648767	0.221846785202045	0.141411309362826	gene_3638049	1071073.KI530543_gene2979	4.33e-47	163.0	COG0078@1|root,COG0078@2|Bacteria,1TPF2@1239|Firmicutes,4H9X8@91061|Bacilli,1ZC5E@1386|Bacillus	91061|Bacilli	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF	GO:0000050,GO:0003674,GO:0003824,GO:0004585,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0016743,GO:0019627,GO:0019752,GO:0034641,GO:0042450,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3639228	225.604410806523	-5.13929316388947	5.98970619445523e-08	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus	Lacticaseibacillus rhamnosus (taxid 47715)	0.344901976968667	0.0919954353704253	0.193714510026807	0.00588203526589971	0.0209547448959228	0.00925278097534887	0	0.0186276509747994	0	0	0.014723977070791	0.0247974326100004	0.552410589715428	2.33740923792228	0.895790213232227	0.960837727721549	1.37074066363858	0.534122085141954	0.109464183419561	0.128217921725014	0.172974055683399	2.13142925338825	2.48215174807946	2.85331529053058	gene_3639228	1121035.AUCH01000008_gene1092	1.22e-183	525.0	COG1253@1|root,COG1253@2|Bacteria,1MV3P@1224|Proteobacteria,2VHBA@28216|Betaproteobacteria,2KUPM@206389|Rhodocyclales	206389|Rhodocyclales	S	Domain of unknown function DUF21	tlyC	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	-
gene_3642089	10.3938738306224	-4.42645194795048	3.35176547413399e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	NA	Clostridium (taxid 1485)	0.0830674017782471	0.0198242397968047	0	0.0240830500509479	0	0	0	0	0	0.024139715858628	0.0602849627238047	0	0.0715745748556531	0.100386160040071	0.0652030109086435	0.256167180063016	0.820843353382851	0.240757124755002	0.0560229429293505	0.02560818132934	0	0.607668527698587	0.0912823854931492	0.231127446670846	gene_3642089	1403313.AXBR01000015_gene2085	6.04e-40	141.0	COG1210@1|root,COG1210@2|Bacteria,1TQ24@1239|Firmicutes,4HATY@91061|Bacilli,1ZASX@1386|Bacillus	91061|Bacilli	M	UTP-glucose-1-phosphate uridylyltransferase	gtaB	-	2.7.7.9	ko:K00963	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,map00040,map00052,map00500,map00520,map01100,map01130	M00129,M00361,M00362,M00549	R00289	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3642510	54.746651101493	-4.21181786240814	0.000282924736506074	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium]	[Clostridium] scindens (taxid 29347)	0.0101911395700164	0	0.016217611371843	0.224552142604671	0.287707353918249	0.0557737075458529	0.0123876576720559	0	0	0.0355390261252023	0	0.0166081570258336	0.0421494718594402	0.336634453344252	0.303978851782426	1.54445768085612	2.37945590509043	1.68362794880755	0	0.0251339557491671	0.0200509455573171	0.231939324872609	0.291173905577684	0.103112413077061	gene_3642510	5911.EAR96882	3.39e-84	258.0	COG0098@1|root,KOG0877@2759|Eukaryota,3ZDGV@5878|Ciliophora	5878|Ciliophora	J	Ribosomal protein S5, C-terminal domain	-	-	-	ko:K02981	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_3644010	46.2109845600313	-2.85313698635231	0.00501630294962102	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	NA	NA	NA	Bacillales (taxid 1385)	0.260893172992421	0.0350228236410215	0.175150202815904	0.0330918946996358	0.0112276040553463	0.178475864146729	0	0.0074855560398731	0	0.10424780996726	0.0887528617878236	0.0996489421550014	0.303476197387969	0.420382536859163	0.140790205036071	0.301708012074219	0.329751369524343	0.472597318963523	0	0	0.0106938376305691	0.96089148875795	0.597279806313198	0.750658367201004	gene_3644010	55529.AAC35621	2.82e-157	445.0	COG0489@1|root,KOG3022@2759|Eukaryota	2759|Eukaryota	D	Component of the cytosolic iron-sulfur (Fe S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The NBP35-CFD1 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins	-	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0008150,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009657,GO:0009658,GO:0009941,GO:0009987,GO:0010020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030899,GO:0031967,GO:0031975,GO:0042623,GO:0042802,GO:0042803,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043572,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046983,GO:0048285,GO:0071840	-	ko:K03609	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	-
gene_3650227	44.6856852382489	-4.67957839312152	1.99668989817207e-06	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	s__Sporosarcina	Sporosarcina oncorhynchi (taxid 3056444)	0.304793466524799	0.0323287602840199	0.188623295340205	0	0.0932754798444155	0	0	0.0310938481656267	0	0	0	0	1.44734801831185	1.02316663117765	0.544946702709547	0.537106570945312	2.38147361451933	1.07970310563205	0.182720983092651	0.281886980632966	0.0888411126231897	1.04602086733757	0.620252106556014	0.753831056834144	gene_3650227	1121272.KB903261_gene6081	5.26e-74	238.0	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4D8YG@85008|Micromonosporales	201174|Actinobacteria	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	-
gene_36511	22.0163416220286	-1.73543788216263	0.0415116572025383	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	NA	NA	NA	NA	Bacilli (taxid 91061)	0.057549964630681	0.0824066438612272	0.0534227198131299	0.0389316408231009	0.052835783789865	0.0174976337398754	0.0058294859633204	0.00440326825874888	0.00809258400535115	0.128219231510534	0.048727061373707	0.0508014214907851	0.0396700911618261	0.146824783094193	0.0677599917285903	0.0591584337400429	0.0881688153808403	0.0185332281946479	0	0	0.0125809854477284	0.249480954484823	0.309180135032714	0.087342279312334	gene_36511	67593.Physo109455	2.18e-214	606.0	COG0031@1|root,KOG1252@2759|Eukaryota,3QDX0@4776|Peronosporales	4776|Peronosporales	E	Pyridoxal-phosphate dependent enzyme	-	-	4.2.1.22	ko:K01697	ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230	M00035,M00338	R00891,R01290,R04942	RC00056,RC00069,RC00256,RC00489,RC01246	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3653824	38.6810188450644	-4.52968807949905	4.95742822962631e-05	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Rossellomorea	s__Rossellomorea	Rossellomorea sp. FM04394 (taxid 3243076)	0.165850326153144	0.0143929412223376	0.107969303105694	0.0699398165863143	0.083053509450507	0.0550096841548138	0	0	0	0	0.0218842672901483	0.0245709720382195	0.3949347774227	1.26330710991067	0.615409239945964	1.30189073703259	1.99575548678494	1.23814023632567	0	0	0	0.392163555166211	0.331367563776501	0.244079794242687	gene_3653824	5911.EAS02148	2.08e-45	161.0	COG0031@1|root,KOG1252@2759|Eukaryota,3ZAXJ@5878|Ciliophora	5878|Ciliophora	E	Pyridoxal-phosphate dependent enzyme	-	-	4.2.1.22	ko:K01697	ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230	M00035,M00338	R00891,R01290,R04942	RC00056,RC00069,RC00256,RC00489,RC01246	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3655769	35.0797048178085	-4.45652533055859	0.000381502665808491	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Metabacillus	NA	unclassified Metabacillus (taxid 2675274)	0.0895259916294266	0.0301631973941812	0.0586627473546091	0	0	0	0	0	0	0.0857017663497701	0.0611502971169693	0.0343288221777995	0.0435611766585602	0.865530432498606	0.529111514359136	0.24128391943051	0.0968169527746548	0.264564049371924	0	0	0	1.1728551779956	1.05709952323087	0.500859912707331	gene_3655769	5911.EAS02148	6.82e-79	251.0	COG0031@1|root,KOG1252@2759|Eukaryota,3ZAXJ@5878|Ciliophora	5878|Ciliophora	E	Pyridoxal-phosphate dependent enzyme	-	-	4.2.1.22	ko:K01697	ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230	M00035,M00338	R00891,R01290,R04942	RC00056,RC00069,RC00256,RC00489,RC01246	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3658056	29.1364101346739	-3.98427599100108	0.00793821026738325	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	NA	unclassified Paenibacillus (taxid 185978)	0.166319397782668	0.0560365178256345	0.0467067207509078	0.0453831698737862	0.0673656243320779	0.0178475864146729	0	0	0	0	0	0	0.16185397194025	0.867038982272024	0.383973286462012	0.956845409721094	1.11515917693687	0.359173962412277	0.0131965154455804	0	0	0	0	0	gene_3658056	5932.XP_004031131.1	5.84e-101	319.0	COG1048@1|root,KOG0452@2759|Eukaryota,3ZATN@5878|Ciliophora	5878|Ciliophora	AJ	Catalyzes the isomerization of citrate to isocitrate via cis-aconitate	-	-	4.2.1.3	ko:K01681	ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00173,M00740	R01324,R01325,R01900	RC00497,RC00498,RC00618	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3659731	54.7056339496703	-3.67581989307621	0.000108132015908491	d__Bacteria	k__Bacillati	p__Bacillota	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	s__Erysipelothrix	Erysipelothrix sp. HDW6A (taxid 2714928)	0.0497578243020694	0.0189997234942251	0.0221709117488487	0.0600116509406983	0.0849683959703876	0.101663466919023	0	0.00730958455973142	0	0	0.00577776315436103	0	0.0329268930258195	0.282218836905903	0.0937366974183934	1.1995056331238	0.186613363404167	0.196132160401679	0.0214771499114328	0.0417232755474419	0.0678758952681694	0.132656591389294	0.242044131274481	0.237624700226775	gene_3659731	257310.BB1069	5.79e-174	509.0	COG2303@1|root,COG2303@2|Bacteria,1MV19@1224|Proteobacteria,2W150@28216|Betaproteobacteria,3T3B5@506|Alcaligenaceae	28216|Betaproteobacteria	C	Belongs to the GMC oxidoreductase family	-	-	1.1.99.1	ko:K00108	ko00260,ko01100,map00260,map01100	M00555	R01025	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_3667663	124.230130238798	-4.48599241061774	2.39645563039232e-08	d__Bacteria	k__Bacillati	p__Bacillota	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	s__Sporosarcina	Sporosarcina sp. FSL K6-2383 (taxid 2921556)	0.848412369203868	0.167817696613228	0.206774544990998	0.0975029040257125	0.189465818433969	0.0557737075458529	0.0185814865080838	0.0280708351495241	0	0.0533085391878035	0.199693939022603	0.0124561177693752	2.40251989598809	2.90655113375281	1.17591818978991	1.52200916805298	6.74491437663428	2.2005312664239	0.226815109220912	0.348733636019693	0.0601528366719514	3.71517097162018	1.27668558599446	1.73228853969462	gene_3667663	1123052.AUDF01000002_gene565	2.16e-65	202.0	COG0100@1|root,COG0100@2|Bacteria,2IFFC@201174|Actinobacteria,4FNCF@85023|Microbacteriaceae	201174|Actinobacteria	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	rpsK	GO:0000028,GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0016070,GO:0016072,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0048027,GO:0065003,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02948	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_3673085	126.643160133208	-4.74164608176829	7.67043067538731e-09	d__Bacteria	k__Bacillati	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium	Clostridium tetani (taxid 1513)	0.0939573355479563	0.0448462985647227	0.0373796164546137	0.0155658738134175	0.0415900577050176	0	0.15091792700468	0.187937664598643	0.0736104401828206	0	0.00974116775720015	0	0.249812723459609	1.49232596449813	0.258128383124615	0.544020544419541	0.567559868277763	0.168578921703452	2.04586222685293	1.92412691726093	2.13469213067535	0.512771782688746	0.373664073949599	0.441371426707907	gene_3673085	1356852.N008_16095	4.61e-173	490.0	COG0057@1|root,COG0057@2|Bacteria,4NEMF@976|Bacteroidetes,47KPU@768503|Cytophagia	976|Bacteroidetes	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	-
