gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_2594783	27.2984326166124	-2.2981195983745	0.0363665573932121	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.376850617578216	0.0913638877591866	0.123747425902541	0.0138739310076113	0.0329505771189511	0.0327367413856093	0	0	0	0.236411782485041	0.138917522798332	0.194965321607611	0.371098610936376	0.404818101900723	0.403797994186952	0.021082081589037	0.175954288086112	0	0.0322740866875606	0.0147525392440763	0	0.612622347217869	1.3672513827126	0.338926018635905	gene_2594783	35128.Thaps39299	1.82e-131	372.0	COG1100@1|root,KOG0070@2759|Eukaryota,2XAK8@2836|Bacillariophyta	2836|Bacillariophyta	U	Belongs to the small GTPase superfamily. Arf family	-	-	-	ko:K07937	ko04072,ko04144,ko05110,ko05134,map04072,map04144,map05110,map05134	-	-	-	ko00000,ko00001,ko04031,ko04131,ko04147	-	-	-	-
gene_2596128	3147.033416405	2.33607814278106	0.0094116993854802	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	58.2006716171302	34.6991278467636	281.73529340827	24.3870073341666	24.932936187452	119.96417459408	2.00680054287305	4.59851317631295	4.4742793431404	4.74284457743609	20.8891962880614	25.1477694020258	70.6271877557456	1.84514494161195	3.81355286781589	1.06773289987305	4.29221823967636	4.31782095962128	1.92699117586031	1.45319962331548	0.503096452165412	2.16878329751011	1.91401028841275	8.90891248985807	gene_2596128	159749.E7BWK4	4.9e-125	363.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2611289	174.655459607061	-2.81925698176775	0.00161250593773928	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.992383099113075	1.18847942519532	2.15348610019555	3.78735572358595	4.29869988053464	0.757059505704364	0.438644927403945	0.364460679318412	0.0304466890037392	0.608241693028053	1.85944520270227	0.999756599981326	1.64175647767262	2.3840341613888	1.84118338180555	1.08106149525423	2.85276706421581	4.0441934508026	0.36506753794126	0.244747044508283	0.118333449190724	7.50896774482188	4.44141180563388	36.6579841795799	gene_2611289	98439.AJLL01000005_gene4472	9.64e-13	68.2	2DBBD@1|root,2Z87P@2|Bacteria,1G08A@1117|Cyanobacteria,1JK54@1189|Stigonemataceae	1117|Cyanobacteria	C	Photosynthetic reaction centre protein	-	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2629718	430.546762926102	2.88888429124431	0.00207348421536776	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	37.1174313105407	17.2133452363319	18.688899300463	14.5020953732325	13.3674181686605	9.48390363205227	0.455444094836437	1.06430272843515	0.217337535335202	30.1749016287728	27.0903947916621	28.374506231072	19.128685845997	0.0377338048377573	0.220580398605836	0.619005799848321	0.473579094529641	0.24886773711377	0.221111827944564	0.202141176025216	0.138223539586612	0.247448945380807	1.35531683709155	0.426490491535759	gene_2629718	159749.K0RGG6	7.89e-59	190.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2635996	861.313318297151	2.61144971232665	0.0136517734060446	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	19.2890478043402	12.4702478115759	112.184589500571	6.63986718323861	7.10401129320094	31.3955270112656	0.297303784129341	0.520586397318448	0.581562514202735	8.36136360109305	69.7758862491907	67.6525727285046	18.3618426500398	0.591162942458198	1.48353315223959	0.274280010976562	0.531417496340883	0.365188837380904	0.0749802013953429	0.0548377216345464	0.058330023439468	2.0603441326346	2.60631188209396	13.0709044358776	gene_2635996	159749.E7BWK4	3.85e-60	194.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_264271	28.7320889959513	3.4993896479171	0.000207751111103353	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	10.8945009315267	2.19041049551474	3.26551225588974	1.92541944220883	1.38727514514364	0.748691125022297	0	0.39394324582722	0.283309021407675	0.672229714503827	0.676928606856281	0.608027443657636	8.76994773807606	0.120236530669464	0	0	0.102888524389336	0.0360455582260314	0.125814236239643	0.207035635493139	0.0978758020424972	0.121304828504803	0	0	gene_264271	35128.Thapsdraft1378	2.86e-29	110.0	COG0356@1|root,KOG4665@2759|Eukaryota,2XF1K@2836|Bacillariophyta	2836|Bacillariophyta	P	it plays a direct role in the translocation of protons across the membrane	atpI	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	-
gene_264801	18.2886125619537	-3.76958134871973	0.00612018476276619	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.580339075150754	0.114620150097889	0.191072948526441	0	0	0	0	0	0	0	0.116185564522242	0.130449524275638	0.606952394775939	1.32205530767924	1.31947183893309	0.105793718519531	0.0735808841087376	0.0386670533697428	0	0	0	1.0084842333422	2.81481683266147	1.98425778183202	gene_264801	1499498.EV05_0293	1.24e-31	110.0	COG1143@1|root,COG1143@2|Bacteria,1G6I8@1117|Cyanobacteria,1MMIU@1212|Prochloraceae	1117|Cyanobacteria	C	essential for photochemical activity. FB is the terminal electron acceptor of PSI, donating electrons to ferredoxin. The C-terminus interacts with PsaA B D and helps assemble the protein into the PSI complex. Required for binding of PsaD and PsaE to PSI. PSI is a plastocyanin cytochrome c6- ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn	psaC	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0009579,GO:0016020,GO:0034357,GO:0042651,GO:0044424,GO:0044436,GO:0044464,GO:0071944	-	ko:K02691	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	iJN678.psaC	-
gene_267560	484.583308227962	2.07954655744466	0.00560843265677726	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.00927268089433	1.75063507188285	4.42178329941308	3.5525282992784	3.02269166981361	5.92200713242643	0.117933365236277	0.233653194308178	0.206659101518154	0.881901960436379	1.63910632030113	2.05288340948223	2.58963431441613	0.143519327070776	0.262178291695521	0.269070729182623	0.388904745126745	0.574697462294515	0.0364715835110873	0.0490330061580572	0.0646729920288032	0.186164346635983	0.142156046386971	0.231734717944285	gene_267560	35128.Thapsdraft1611	0.0	1404.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2708014	70.4053128473575	2.26485401920979	0.0388274901014781	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	16.8935913616458	11.4353591609289	2.5254215289735	7.39125608191532	8.81236364809158	1.91446493808556	0.497810987379361	0.705034929336885	0	13.5973966932983	1.22602790469691	5.46446989770915	10.1276358895753	0.0412439262180138	0.803665018176303	0	0.188230168650259	0.0989157179225978	0.276206137233077	0.18938143401698	0	0.332883017757365	0.300028925961979	0	gene_2708014	159749.E7BWK4	4.25e-19	84.7	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2712162	122.802460122854	-3.87539197390612	0.0209109301876831	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.137580384195222	0.127472777222836	0.296209901821015	0	0	0	0	0	0	0.23048103707668	0.4228812826361	0.718791266573944	0.15620098394969	0.61289687416622	0.387502452697876	0	0.0297569751910336	0	0.0109162352031455	0	0	4.07842888483978	6.6344172015223	15.6806685827925	gene_2712162	55529.AAC35639	3.52e-182	516.0	COG1850@1|root,2QTI9@2759|Eukaryota	2759|Eukaryota	G	ribulose-bisphosphate carboxylase activity	rbcL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.3.15,4.1.1.39,6.4.1.2	ko:K01601,ko:K01963	ko00061,ko00620,ko00630,ko00640,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00630,map00640,map00710,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00165,M00166,M00376,M00532	R00024,R00742,R03140,R04386	RC00040,RC00172,RC00253,RC00367,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_2725714	45.2840140599929	2.09398530981353	0.00280801922772062	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	2.33173273361976	2.19476361483735	3.20460000707618	0.491651006966017	0.437876558158506	0.981617252807011	0.277483531854051	0.958151173103757	0.385206998654715	0.454899534402589	0.591685745252157	0.797191537240012	4.30486605924416	0.289012994090675	0.332776848267077	0.143670481940104	0	0	0.219941924093006	0.140750152195336	0.0213876752611383	0.0530147028280248	0.298639903156599	0.131983888738638	gene_2725714	159749.E7BWI0	3.38e-82	244.0	COG4451@1|root,2QTPB@2759|Eukaryota	2759|Eukaryota	C	ribulose-bisphosphate carboxylase activity	rbcS	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01602	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s2_g9202_t1	-
gene_2738602	7301.04714485095	3.14582117004524	0.00099274370601014	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	104.683385663209	84.1131481111867	428.230082676357	56.1882644199083	69.7339470625025	235.448706404818	1.84885790755434	3.5509606464148	4.59152985003611	65.9870867579694	495.562697900036	502.828562114137	95.8373616404021	2.29075640202552	5.69960347092048	2.24934098287476	5.14299721218364	9.15657305491825	0.917570214575509	0.706892505445324	0.621579312276831	5.26833609353497	12.8004528490497	37.8628780818968	gene_2738602	159749.E7BWK4	3.99e-97	290.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2742639	81.06567101202	2.77433275045953	0.000120281828260836	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	2.26509154269235	0.715683787446962	1.82040169386302	0.314475769505855	0.364025423409365	0.486374443443338	0.0498583985806969	0.244791630744919	0.0845951483292297	0.233100693094495	0.324140886529443	0.293376388704787	1.98861731828763	0.0514054732572346	0.0572382538825359	0.00803126917677601	0.0377044903041668	0	0.0368846705000693	0.0674401794014918	0.0298896082841994	0.0518622092882852	0.0200329872924924	0.119892197068483	gene_2742639	35128.Thapsdraft1287	7.43e-309	847.0	COG0056@1|root,KOG1353@2759|Eukaryota,2XEPU@2836|Bacillariophyta	2836|Bacillariophyta	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	-	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_2748626	25.0478268806421	3.76188318184519	0.0082857321569013	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.521357245371367	0.525342354615323	12.1683298798418	0.201537103057932	0.0797750814458817	4.649765934349	0	0	0.0977498962751626	0.0673371021319622	4.33020541459539	4.24819174450269	0.0798621572073603	0	0	0	0	0.111930943965045	0	0	0	0.0941708537076757	0.12731490608255	0.761946462948387	gene_2748626	118168.MC7420_6636	6.15e-11	57.0	2EHNG@1|root,33BE9@2|Bacteria,1GAFH@1117|Cyanobacteria,1HDSE@1150|Oscillatoriales	1117|Cyanobacteria	U	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. PetG is required for either the stability or assembly of the cytochrome b6-f complex	petG	-	-	ko:K02640	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2750335	20.722194525415	2.00685353830403	0.0460483631795936	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.768074662845267	0.113383242003307	1.47428587981732	0.358127082412297	0.403466778823416	1.40116393345409	0	0.0581611548421795	0.0534459864526069	0.0920435208998045	0.29882258501224	0.490358823266338	0.67681741863504	0.0255178248543107	0.0248615796989792	0.111628863665692	0.0582294766328139	0.0611996528154202	0	0	0	0.0128722749672363	0.0464073518574284	0.0961393434157345	gene_2750335	35128.Thapsdraft1611	4e-94	293.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2755261	997.293350466148	2.80125008019976	0.00137998894850468	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	8.52266014946218	5.47314848534595	8.72088177138505	16.1661365214619	15.9698793271644	19.3456300272353	0.752868137757189	1.53695827434657	0.624967492725041	0.870773704755907	1.20271938939849	1.25148462333829	7.00418447963868	0.0910345976028784	0.187241726192977	0.121682889171704	0.596270947744285	0.836928522080839	0.316114248316183	0.139335769894622	0.118018493242308	0.13946596014882	0.0459882740602368	0.0677483839532933	gene_2755261	159749.E7BWH1	0.0	1040.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2755263	85.7311962759344	2.99261165934808	0.00355820701361789	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.17115974659878	1.89331304039582	5.41058052262992	4.62537628602264	4.87733790028039	12.1862789913058	0.10596966563026	0.270147047181559	0.570046424812582	0.253347512971739	1.05976189421896	0.781405566205556	2.01315893316772	0.0702371812821621	0.051323162051853	0	0.120206394831106	1.03175949338076	0.132291800877724	0.0537518261566346	0.0285874867351848	0.0708612364533005	0	0	gene_2755263	35128.Thapsdraft1313	1.25e-33	117.0	2E1MV@1|root,2S8Y7@2759|Eukaryota,2XHB0@2836|Bacillariophyta	2836|Bacillariophyta	C	One of the components of the core complex of photosystem II (PSII), required for its stability and or assembly. PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	psbH	-	-	ko:K02709	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_2782163	1558.25162999624	-2.96949311256035	0.000464118577507127	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	2.02863625323151	2.13962964596829	2.42855323232136	2.34185737400183	2.51347371457501	2.49153806146012	0.0974356939583553	0.133041605246484	0.0208095017280458	2.19684937963856	4.21986295794543	2.9995168974724	3.02201087314911	15.6335275623189	5.13039937373612	22.7041617489465	19.3505358670836	18.2525821677004	0.257831079083818	0.353565058185762	0.17388719172396	14.7600283451344	4.11520767391757	9.98821351278905	gene_2782163	159749.K0RGG6	5.9e-254	696.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2791542	136.923498374975	-3.36508725207414	0.000316511510630636	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.976927379246691	0.313576444227751	0.509157566325303	0.049472932275203	0.041124363691094	0.0622590223767661	0	0.00783372143707651	0	0.168603751849797	0.136225322744101	0.104283776673839	0.682233311957451	1.43666342992748	1.00458127272038	0.638999527233603	0.807821140457361	0.659438119483985	0.0632972397825802	0.0736483354510477	0.0783385779913786	2.66999920492887	3.46283385381117	2.33082012816054	gene_2791542	55529.AAC35733	5.58e-173	493.0	28JG1@1|root,2QRV6@2759|Eukaryota	2759|Eukaryota	S	photosynthetic electron transport in photosystem II	psbB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0008150,GO:0008152,GO:0009507,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009987,GO:0010207,GO:0010287,GO:0015979,GO:0016020,GO:0016043,GO:0019684,GO:0022607,GO:0031976,GO:0031984,GO:0034357,GO:0034622,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035,GO:0065003,GO:0071840	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2836011	1210.02564753784	2.16795700177716	0.0140993389389639	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	63.7965337083028	30.1066569151152	225.35992762313	27.7026432771237	29.8841394606468	120.619938185831	1.84989021236034	3.35602429120977	4.47115266295651	3.82241969879954	23.7660441009616	26.1744554727137	65.490912720268	1.62022436081136	3.13578183943976	1.91560642586806	5.32098800823371	6.6426178720984	1.52126497497662	1.22318584645946	0.588161069681303	2.62864568188957	1.93120470707934	10.6686976730399	gene_2836011	159749.E7BWK4	3.69e-51	170.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2848770	295.918333169665	2.60467410219705	0.0175164018517001	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	12.6118800308883	7.42589192990081	27.0495125251028	2.32247518761998	1.64108738974385	5.35930813861654	0.100591505908423	0.129168053469991	0.0418928126893554	5.45430527268894	12.5041437908289	14.6326604532871	9.29823687485695	0.266690049229262	0.259831547229933	0.0291661880630287	0.0760704628943716	0.0319802697042985	0.0223249321447788	0.0510238199419181	0	0.793725766964695	1.03064447781112	0.787065577111521	gene_2848770	159749.E7BWH1	1.02e-92	283.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_288617	40.5206380516567	2.03462653583944	0.0366840628097045	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	1.16414171242111	0.0853120063050525	0.482785815454095	0.0490923712577014	0.148981669195941	0.0429028519583484	0.0571738046402578	0.101486865540587	0.00793695738986363	0.451072254666029	0.481313596618582	0.371767207270582	0.512278196445504	0.0151580241655948	0.00738410166273099	0	0.0259419783716703	0	0.0253779143184238	0.0290007181721159	0.0123390434198875	0.0382317568471333	0.0206750702185338	0	gene_288617	35128.Thaps10234	1.25e-284	782.0	COG0644@1|root,2QQWY@2759|Eukaryota,2XAND@2836|Bacillariophyta	2836|Bacillariophyta	C	geranylgeranyl diphosphate reductase activity	-	-	1.3.1.111,1.3.1.83	ko:K10960	ko00860,ko00900,ko01100,ko01110,map00860,map00900,map01100,map01110	-	R02063,R08754,R08755,R08756,R11226,R11518	RC00212,RC00522,RC01823	ko00000,ko00001,ko01000	-	-	-	-
